fid,id,associated_tile,truth
4478,2580,all_27643.tif,32
4479,2647,all_26900.tif,33
4480,2808,all_25404.tif,31
4481,2829,all_27271.tif,31
4482,2861,all_24665.tif,33
4483,3037,all_24475.tif,31
4484,3048,all_26706.tif,31
4485,3073,all_27085.tif,32
4486,3125,all_23923.tif,31
4487,3185,all_23920.tif,31
4488,3260,all_24111.tif,32
4489,3265,all_27087.tif,31
4490,3377,all_25963.tif,33
4491,3435,all_26148.tif,33
4492,3521,all_24480.tif,32
4493,3595,all_25964.tif,31
4494,3669,all_23179.tif,21
4495,3708,all_22988.tif,31
4496,3724,all_23358.tif,24
4497,3754,all_23362.tif,21
4498,3833,all_28016.tif,33
4499,3913,all_24661.tif,23
4500,3991,all_23361.tif,24
4501,4312,all_22986.tif,51
4502,4345,all_22990.tif,24
4503,4396,all_27086.tif,32
4504,4421,all_23733.tif,24
4505,4816,all_24110.tif,31
4506,4942,all_24294.tif,31
4507,4997,all_22992.tif,31
4508,5090,all_23922.tif,32
4509,5371,all_25777.tif,31
4510,5606,all_24482.tif,31
4511,5696,all_24102.tif,31
4512,5842,all_23548.tif,21
4513,107,all_27264.tif,33
4514,208,all_22994.tif,24
4515,255,all_25965.tif,31
4516,500,all_27084.tif,31
4517,598,all_25227.tif,33
4518,638,all_26151.tif,33
4519,912,all_26337.tif,33
4520,1077,all_25785.tif,32
4521,1147,all_26713.tif,33
4522,1157,all_25407.tif,32
4523,1310,all_26895.tif,11
4524,1420,all_25783.tif,21
4525,1465,all_26156.tif,32
4526,1516,all_25223.tif,31
4527,1793,all_24852.tif,24
4528,1797,all_27266.tif,33
4529,2087,all_25410.tif,23
4530,2106,all_25041.tif,31
4531,2110,all_26893.tif,33
4532,2215,all_27827.tif,33
4533,2217,all_26155.tif,33
4534,2482,all_26152.tif,33
4535,2504,all_26526.tif,33
4536,2590,all_26897.tif,32
4537,2616,all_27641.tif,32
4538,2648,all_24849.tif,31
4539,2796,all_27080.tif,33
4540,3078,all_23366.tif,21
4541,3205,all_25599.tif,33
4542,3556,all_26525.tif,33
4543,3594,all_23367.tif,31
4544,3922,all_25598.tif,23
4545,3955,all_26892.tif,33
4546,4105,all_27081.tif,33
4547,4106,all_25036.tif,31
4548,4115,all_25780.tif,32
4549,4137,all_27454.tif,33
4550,4478,all_25411.tif,33
4551,4582,all_25221.tif,24
4552,4651,all_26527.tif,33
4553,4682,all_26898.tif,32
4554,4850,all_24854.tif,31
4555,4971,all_25779.tif,33
4556,5060,all_27082.tif,31
4557,5253,all_27078.tif,33
4558,5587,all_27450.tif,33
4559,5636,all_26896.tif,33
4560,5724,all_27272.tif,31
4561,5797,all_27830.tif,31
4562,5935,all_27644.tif,33
4563,145,all_10168.tif,32
4564,277,all_13145.tif,11
4565,280,all_11099.tif,21
4566,289,all_12774.tif,21
4567,292,all_9608.tif,31
4568,454,all_9421.tif,32
4569,539,all_14075.tif,24
4570,544,all_11844.tif,32
4571,740,all_9797.tif,32
4572,758,all_10355.tif,31
4573,836,all_10725.tif,32
4574,853,all_11097.tif,32
4575,922,all_9612.tif,32
4576,1044,all_11471.tif,32
4577,1079,all_10724.tif,31
4578,1290,all_12959.tif,31
4579,1357,all_11655.tif,31
4580,1576,all_11656.tif,31
4581,1980,all_12958.tif,24
4582,2013,all_9418.tif,32
4583,2144,all_9984.tif,21
4584,2188,all_8867.tif,31
4585,2294,all_9606.tif,32
4586,2376,all_9237.tif,32
4587,2437,all_9795.tif,32
4588,2459,all_13331.tif,11
4589,2655,all_9236.tif,24
4590,2656,all_8866.tif,52
4591,2737,all_10353.tif,21
4592,2769,all_10911.tif,31
4593,2948,all_10166.tif,31
4594,3040,all_12029.tif,31
4595,3102,all_13146.tif,21
4596,3345,all_11283.tif,31
4597,3500,all_10352.tif,21
4598,3652,all_9980.tif,32
4599,3676,all_9419.tif,51
4600,3707,all_9605.tif,32
4601,3906,all_11468.tif,31
4602,3961,all_11100.tif,31
4603,4327,all_9979.tif,32
4604,4609,all_10541.tif,32
4605,4699,all_9426.tif,32
4606,4905,all_11840.tif,31
4607,4992,all_10169.tif,31
4608,5037,all_9048.tif,12
4609,5076,all_10356.tif,31
4610,5109,all_11284.tif,32
4611,5158,all_9983.tif,32
4612,5562,all_9240.tif,31
4613,5669,all_9046.tif,52
4614,5698,all_10542.tif,21
4615,5890,all_11843.tif,32
4616,5982,all_9609.tif,21
4617,83,all_12212.tif,31
4618,135,all_13143.tif,24
4619,375,all_13510.tif,24
4620,429,all_15745.tif,31
4621,455,all_13329.tif,24
4622,553,all_15377.tif,24
4623,789,all_14819.tif,24
4624,936,all_13327.tif,24
4625,952,all_12767.tif,21
4626,955,all_13884.tif,21
4627,1059,all_13326.tif,11
4628,1214,all_12209.tif,24
4629,1241,all_15933.tif,31
4630,1298,all_14630.tif,21
4631,1566,all_12025.tif,24
4632,1645,all_12583.tif,21
4633,1704,all_15560.tif,31
4634,1715,all_13699.tif,31
4635,1811,all_12398.tif,31
4636,2027,all_15559.tif,32
4637,2108,all_12213.tif,21
4638,2174,all_12771.tif,24
4639,2291,all_12024.tif,24
4640,2330,all_12953.tif,21
4641,2379,all_12954.tif,21
4642,2390,all_13324.tif,21
4643,2416,all_14817.tif,24
4644,2491,all_12396.tif,21
4645,2561,all_12211.tif,21
4646,2622,all_12027.tif,31
4647,2634,all_15006.tif,31
4648,2663,all_13514.tif,21
4649,2908,all_12399.tif,21
4650,2912,all_15188.tif,32
4651,3388,all_14446.tif,24
4652,3559,all_12028.tif,31
4653,3572,all_14632.tif,21
4654,3619,all_15187.tif,11
4655,3639,all_12582.tif,31
4656,3767,all_13882.tif,31
4657,3899,all_13886.tif,24
4658,3938,all_12766.tif,11
4659,4073,all_14443.tif,24
4660,4206,all_13700.tif,24
4661,4220,all_12773.tif,21
4662,4359,all_15561.tif,24
4663,4361,all_14074.tif,21
4664,4523,all_13888.tif,31
4665,4533,all_13701.tif,24
4666,4543,all_14259.tif,21
4667,4621,all_12587.tif,21
4668,5138,all_12026.tif,31
4669,5609,all_12215.tif,32
4670,5651,all_14071.tif,24
4671,202,all_10348.tif,32
4672,566,all_18351.tif,24
4673,688,all_18165.tif,23
4674,781,all_10350.tif,32
4675,1068,all_15370.tif,23
4676,1085,all_15186.tif,31
4677,1319,all_11278.tif,21
4678,1331,all_15743.tif,23
4679,1521,all_10162.tif,31
4680,1541,all_15372.tif,32
4681,1561,all_15185.tif,23
4682,1562,all_16491.tif,24
4683,1733,all_10536.tif,31
4684,1754,all_16863.tif,23
4685,1864,all_14442.tif,11
4686,1985,all_11279.tif,31
4687,2168,all_14255.tif,31
4688,2224,all_10535.tif,41
4689,2253,all_15930.tif,31
4690,2286,all_10909.tif,31
4691,2320,all_15744.tif,31
4692,2359,all_11464.tif,22
4693,2466,all_10165.tif,31
4694,2752,all_10534.tif,31
4695,2870,all_14999.tif,31
4696,2954,all_10163.tif,31
4697,3161,all_14813.tif,24
4698,3334,all_11467.tif,31
4699,3602,all_14998.tif,31
4700,3755,all_11466.tif,31
4701,3760,all_14256.tif,31
4702,3769,all_10721.tif,31
4703,3945,all_11836.tif,24
4704,4102,all_11839.tif,31
4705,4433,all_14254.tif,31
4706,4454,all_11465.tif,22
4707,4659,all_14440.tif,24
4708,4679,all_14448.tif,24
4709,4693,all_15749.tif,24
4710,5020,all_11652.tif,32
4711,5187,all_15184.tif,31
4712,5217,all_16114.tif,24
4713,5460,all_15748.tif,32
4714,5484,all_15375.tif,24
4715,5518,all_11280.tif,31
4716,5585,all_15192.tif,21
4717,5782,all_14261.tif,24
4718,5814,all_11092.tif,31
4719,5882,all_15002.tif,32
4720,5901,all_15746.tif,24
4721,5923,all_12023.tif,21
4722,5953,all_12022.tif,31
4723,5966,all_14629.tif,24
4724,5980,all_15564.tif,21
4725,333,all_16860.tif,31
4726,626,all_16301.tif,31
4727,771,all_17045.tif,32
4728,816,all_16118.tif,31
4729,849,all_16859.tif,31
4730,948,all_16858.tif,24
4731,1041,all_19470.tif,31
4732,1054,all_18168.tif,24
4733,1096,all_19656.tif,31
4734,1212,all_16486.tif,23
4735,1592,all_16300.tif,23
4736,1785,all_17979.tif,23
4737,1817,all_17233.tif,24
4738,1928,all_16865.tif,24
4739,1936,all_16866.tif,24
4740,2043,all_18726.tif,31
4741,2060,all_18348.tif,23
4742,2132,all_17417.tif,24
4743,2301,all_16117.tif,32
4744,2378,all_16672.tif,23
4745,2388,all_16679.tif,24
4746,2467,all_16116.tif,32
4747,2481,all_17424.tif,24
4748,2642,all_17046.tif,31
4749,2830,all_16490.tif,24
4750,2918,all_16862.tif,23
4751,2927,all_16306.tif,24
4752,2979,all_17978.tif,12
4753,3165,all_17793.tif,24
4754,3228,all_18163.tif,24
4755,3251,all_17231.tif,24
4756,3396,all_17795.tif,24
4757,3488,all_17981.tif,24
4758,3491,all_17607.tif,24
4759,3677,all_17789.tif,24
4760,3803,all_17049.tif,24
4761,3817,all_17052.tif,23
4762,3903,all_18160.tif,31
4763,3916,all_17232.tif,23
4764,4316,all_17982.tif,23
4765,4341,all_17234.tif,24
4766,4434,all_17423.tif,24
4767,4545,all_18346.tif,23
4768,4676,all_17230.tif,24
4769,4692,all_18352.tif,23
4770,4807,all_17048.tif,24
4771,5023,all_16676.tif,23
4772,5049,all_17421.tif,24
4773,5125,all_18161.tif,23
4774,5286,all_17980.tif,23
4775,5311,all_17790.tif,23
4776,5874,all_17791.tif,32
4777,5907,all_17604.tif,31
4778,5912,all_17047.tif,24
4779,69,all_20769.tif,31
4780,288,all_19835.tif,31
4781,486,all_20583.tif,31
4782,487,all_20212.tif,32
4783,822,all_19279.tif,23
4784,902,all_19095.tif,24
4785,1217,all_19280.tif,31
4786,1296,all_20208.tif,31
4787,1438,all_19466.tif,32
4788,1871,all_19092.tif,23
4789,1888,all_18167.tif,24
4790,1961,all_20021.tif,31
4791,2020,all_20585.tif,31
4792,2181,all_20579.tif,24
4793,2243,all_20582.tif,24
4794,2265,all_18723.tif,23
4795,2536,all_18725.tif,23
4796,2658,all_18904.tif,32
4797,2713,all_20024.tif,32
4798,2735,all_21140.tif,23
4799,2784,all_18910.tif,31
4800,2799,all_19836.tif,23
4801,2865,all_20956.tif,31
4802,2914,all_20214.tif,31
4803,3274,all_18721.tif,31
4804,3278,all_20020.tif,24
4805,3372,all_20209.tif,31
4806,3586,all_20955.tif,32
4807,3819,all_21141.tif,31
4808,3846,all_18905.tif,31
4809,3947,all_18722.tif,23
4810,3987,all_20950.tif,23
4811,4101,all_19282.tif,24
4812,4146,all_18534.tif,23
4813,4175,all_19276.tif,32
4814,4240,all_20764.tif,31
4815,4378,all_20210.tif,32
4816,4440,all_20954.tif,31
4817,4641,all_19838.tif,31
4818,4688,all_18536.tif,23
4819,4832,all_19654.tif,32
4820,4852,all_20766.tif,31
4821,4890,all_19655.tif,24
4822,4966,all_19468.tif,32
4823,4976,all_19093.tif,31
4824,5094,all_18724.tif,31
4825,5262,all_19462.tif,23
4826,5402,all_19465.tif,31
4827,5433,all_19094.tif,23
4828,5464,all_21136.tif,31
4829,5787,all_18912.tif,31
4830,5879,all_19090.tif,32
4831,5881,all_19283.tif,31
4832,5986,all_18540.tif,23
4833,225,all_24671.tif,32
4834,256,all_22445.tif,31
4835,641,all_21509.tif,31
4836,745,all_21694.tif,31
4837,775,all_21883.tif,32
4838,830,all_21880.tif,31
4839,927,all_22810.tif,31
4840,992,all_22253.tif,21
4841,1073,all_24119.tif,31
4842,1215,all_24120.tif,31
4843,1346,all_21888.tif,32
4844,1351,all_21697.tif,11
4845,1510,all_23562.tif,31
4846,1690,all_24116.tif,23
4847,1723,all_21699.tif,32
4848,1816,all_24114.tif,31
4849,1843,all_21510.tif,31
4850,1852,all_24673.tif,31
4851,1892,all_24117.tif,31
4852,2048,all_21327.tif,31
4853,2053,all_23561.tif,22
4854,2341,all_21328.tif,31
4855,2362,all_22438.tif,23
4856,2387,all_22069.tif,24
4857,2402,all_24305.tif,31
4858,2565,all_22630.tif,22
4859,2584,all_22815.tif,24
4860,2791,all_24484.tif,31
4861,2848,all_24299.tif,31
4862,2988,all_23934.tif,32
4863,3031,all_21324.tif,32
4864,3485,all_24115.tif,32
4865,3524,all_23189.tif,31
4866,3585,all_21322.tif,31
4867,3685,all_20771.tif,31
4868,3699,all_24674.tif,31
4869,3866,all_21515.tif,31
4870,3894,all_24118.tif,31
4871,4019,all_22818.tif,31
4872,4045,all_24489.tif,31
4873,4077,all_23003.tif,31
4874,4099,all_22627.tif,31
4875,4188,all_24675.tif,31
4876,4228,all_23933.tif,31
4877,4731,all_21701.tif,24
4878,5092,all_21698.tif,24
4879,5121,all_22816.tif,11
4880,5257,all_24113.tif,31
4881,5365,all_23376.tif,22
4882,5405,all_22443.tif,31
4883,5469,all_20957.tif,31
4884,5565,all_22811.tif,24
4885,5640,all_20958.tif,31
4886,5830,all_22444.tif,31
4887,88,all_27651.tif,33
4888,228,all_27278.tif,31
4889,619,all_25049.tif,32
4890,797,all_26718.tif,32
4891,891,all_26722.tif,31
4892,921,all_25791.tif,32
4893,1086,all_27648.tif,33
4894,1258,all_24863.tif,32
4895,1260,all_27094.tif,33
4896,1433,all_27835.tif,32
4897,1603,all_28024.tif,31
4898,1640,all_26164.tif,31
4899,1958,all_27275.tif,33
4900,1992,all_27839.tif,31
4901,2055,all_27462.tif,32
4902,2117,all_27840.tif,31
4903,2299,all_25788.tif,21
4904,2409,all_27280.tif,31
4905,2535,all_28026.tif,32
4906,2548,all_27838.tif,33
4907,2632,all_25419.tif,31
4908,2637,all_25231.tif,31
4909,2725,all_26903.tif,24
4910,2847,all_25232.tif,21
4911,2991,all_27654.tif,32
4912,3083,all_27088.tif,31
4913,3150,all_25235.tif,32
4914,3227,all_26906.tif,31
4915,3264,all_28584.tif,31
4916,3271,all_24859.tif,23
4917,3487,all_25044.tif,31
4918,3646,all_25976.tif,32
4919,3950,all_25417.tif,32
4920,4083,all_26160.tif,32
4921,4116,all_24678.tif,32
4922,4131,all_25048.tif,32
4923,4167,all_28210.tif,32
4924,4281,all_27279.tif,32
4925,4342,all_26161.tif,31
4926,4556,all_26902.tif,24
4927,4740,all_28396.tif,31
4928,4864,all_27646.tif,32
4929,4918,all_25790.tif,21
4930,5057,all_26533.tif,24
4931,5091,all_25606.tif,22
4932,5261,all_24864.tif,31
4933,5292,all_26162.tif,31
4934,5303,all_26534.tif,31
4935,5326,all_27832.tif,33
4936,5348,all_26904.tif,32
4937,5375,all_27092.tif,33
4938,5558,all_27277.tif,31
4939,5610,all_25602.tif,31
4940,5760,all_25046.tif,31
4941,37,all_23369.tif,24
4942,180,all_25973.tif,23
4943,263,all_25980.tif,31
4944,347,all_28956.tif,31
4945,920,all_27281.tif,31
4946,1134,all_23184.tif,31
4947,1513,all_23182.tif,21
4948,1665,all_27282.tif,33
4949,1835,all_26531.tif,31
4950,2075,all_23186.tif,31
4951,2109,all_22996.tif,21
4952,2408,all_23744.tif,22
4953,2606,all_23741.tif,23
4954,2818,all_26909.tif,32
4955,3108,all_29698.tif,33
4956,3127,all_25794.tif,24
4957,3168,all_23743.tif,31
4958,3217,all_25787.tif,21
4959,3641,all_23373.tif,24
4960,4059,all_23000.tif,24
4961,4156,all_28770.tif,11
4962,4184,all_26352.tif,31
4963,4347,all_26345.tif,31
4964,4406,all_25421.tif,32
4965,4453,all_25979.tif,32
4966,4515,all_26724.tif,31
4967,4563,all_29142.tif,32
4968,4716,all_29513.tif,31
4969,4815,all_22997.tif,24
4970,4822,all_25414.tif,31
4971,4851,all_26716.tif,32
4972,4921,all_28583.tif,31
4973,5072,all_23926.tif,31
4974,5248,all_25786.tif,33
4975,5314,all_23745.tif,24
4976,5377,all_29327.tif,33
4977,5381,all_26351.tif,31
4978,5557,all_27466.tif,32
4979,5708,all_25972.tif,21
4980,5738,all_23555.tif,31
4981,5812,all_25228.tif,31
4982,5821,all_27095.tif,33
4983,41,all_13155.tif,24
4984,76,all_9427.tif,31
4985,142,all_12967.tif,24
4986,167,all_11849.tif,21
4987,250,all_9250.tif,21
4988,360,all_11478.tif,24
4989,548,all_11663.tif,22
4990,713,all_8319.tif,33
4991,716,all_13154.tif,23
4992,832,all_10923.tif,21
4993,951,all_10366.tif,31
4994,981,all_9243.tif,31
4995,984,all_9241.tif,32
4996,985,all_10551.tif,31
4997,986,all_10738.tif,31
4998,1049,all_9064.tif,24
4999,1105,all_8873.tif,32
5000,1131,all_10179.tif,21
5001,1338,all_12039.tif,24
5002,1403,all_12965.tif,21
5003,1407,all_8686.tif,31
5004,1477,all_13341.tif,24
5005,1554,all_11482.tif,24
5006,1588,all_8877.tif,31
5007,1784,all_13340.tif,31
5008,2079,all_9249.tif,31
5009,2252,all_9432.tif,31
5010,2391,all_12596.tif,23
5011,2475,all_9244.tif,32
5012,2560,all_9428.tif,31
5013,2612,all_12970.tif,24
5014,2613,all_9059.tif,12
5015,2672,all_9242.tif,31
5016,2896,all_12969.tif,21
5017,3055,all_9430.tif,32
5018,3448,all_13152.tif,21
5019,3691,all_13156.tif,24
5020,3737,all_9436.tif,31
5021,3774,all_9621.tif,31
5022,3881,all_13338.tif,21
5023,3996,all_12037.tif,21
5024,4002,all_12783.tif,21
5025,4047,all_11665.tif,31
5026,4100,all_8869.tif,32
5027,4129,all_8506.tif,23
5028,4448,all_9062.tif,21
5029,4537,all_13151.tif,21
5030,4719,all_11853.tif,21
5031,4780,all_8689.tif,31
5032,4861,all_8692.tif,31
5033,4888,all_13712.tif,31
5034,4893,all_11295.tif,24
5035,5038,all_8504.tif,32
5036,5071,all_12968.tif,24
5037,5122,all_8502.tif,52
5038,5132,all_9245.tif,31
5039,5136,all_8687.tif,31
5040,5296,all_9060.tif,32
5041,5352,all_12782.tif,21
5042,5629,all_13523.tif,21
5043,5666,all_8505.tif,31
5044,5673,all_12408.tif,21
5045,85,all_14642.tif,23
5046,264,all_15385.tif,21
5047,342,all_14641.tif,21
5048,656,all_14082.tif,21
5049,667,all_15382.tif,24
5050,706,all_14452.tif,21
5051,754,all_14080.tif,24
5052,848,all_15202.tif,14
5053,1008,all_14637.tif,21
5054,1110,all_13150.tif,21
5055,1251,all_14086.tif,21
5056,1271,all_15008.tif,14
5057,1274,all_15194.tif,21
5058,1474,all_15383.tif,11
5059,1476,all_13335.tif,21
5060,1490,all_14638.tif,21
5061,1518,all_12218.tif,22
5062,1675,all_13336.tif,21
5063,1734,all_14458.tif,21
5064,1794,all_14825.tif,21
5065,1808,all_12031.tif,31
5066,1809,all_12406.tif,24
5067,1828,all_13894.tif,21
5068,1960,all_14828.tif,11
5069,1983,all_14453.tif,21
5070,2088,all_12589.tif,21
5071,2133,all_15015.tif,12
5072,2412,all_14264.tif,21
5073,2574,all_14640.tif,21
5074,2741,all_15016.tif,14
5075,2826,all_15381.tif,31
5076,2842,all_15196.tif,24
5077,2877,all_12776.tif,21
5078,2899,all_11848.tif,22
5079,2922,all_12034.tif,22
5080,2937,all_15009.tif,22
5081,3141,all_13147.tif,21
5082,3195,all_14270.tif,21
5083,3438,all_12963.tif,24
5084,3728,all_12777.tif,24
5085,3828,all_14450.tif,21
5086,3890,all_12219.tif,21
5087,3898,all_12217.tif,31
5088,4024,all_13148.tif,21
5089,4118,all_13520.tif,24
5090,4387,all_15384.tif,21
5091,4410,all_12404.tif,21
5092,4471,all_14823.tif,21
5093,4497,all_14826.tif,31
5094,4504,all_12778.tif,21
5095,4518,all_12962.tif,21
5096,4745,all_14269.tif,21
5097,4977,all_12033.tif,21
5098,5040,all_15014.tif,21
5099,5270,all_14271.tif,21
5100,5376,all_13333.tif,21
5101,5453,all_11845.tif,32
5102,5560,all_13519.tif,21
5103,5815,all_12412.tif,24
5104,5853,all_11854.tif,21
5105,5892,all_13708.tif,24
5106,5984,all_12966.tif,24
5107,2,all_9619.tif,31
5108,14,all_9613.tif,21
5109,109,all_9989.tif,21
5110,114,all_9988.tif,31
5111,155,all_10176.tif,21
5112,188,all_10918.tif,32
5113,249,all_15566.tif,31
5114,419,all_11103.tif,32
5115,613,all_15944.tif,21
5116,615,all_16128.tif,31
5117,621,all_10543.tif,32
5118,632,all_11104.tif,31
5119,640,all_14821.tif,22
5120,658,all_10546.tif,21
5121,726,all_15568.tif,21
5122,800,all_11106.tif,21
5123,851,all_11293.tif,21
5124,938,all_10915.tif,32
5125,1035,all_16125.tif,21
5126,1166,all_10545.tif,31
5127,1493,all_15938.tif,31
5128,1525,all_15945.tif,21
5129,1687,all_10361.tif,31
5130,1732,all_9618.tif,21
5131,1946,all_16129.tif,21
5132,1984,all_15756.tif,24
5133,2112,all_11287.tif,31
5134,2121,all_15753.tif,31
5135,2195,all_10733.tif,21
5136,2211,all_15751.tif,32
5137,2329,all_9803.tif,32
5138,2399,all_16126.tif,31
5139,2625,all_16314.tif,21
5140,2649,all_16309.tif,32
5141,2744,all_9620.tif,24
5142,2773,all_10174.tif,21
5143,3160,all_10173.tif,32
5144,3322,all_9805.tif,21
5145,3344,all_16315.tif,21
5146,3494,all_16131.tif,21
5147,3606,all_9986.tif,31
5148,3804,all_16312.tif,22
5149,3816,all_16127.tif,21
5150,3999,all_15754.tif,24
5151,4397,all_9804.tif,21
5152,4493,all_14263.tif,24
5153,4683,all_10734.tif,31
5154,4820,all_15941.tif,21
5155,4856,all_15758.tif,21
5156,4894,all_9615.tif,21
5157,5032,all_10922.tif,24
5158,5052,all_14449.tif,24
5159,5059,all_16123.tif,31
5160,5281,all_14081.tif,21
5161,5420,all_10735.tif,21
5162,5462,all_9802.tif,32
5163,5496,all_10919.tif,31
5164,5536,all_14456.tif,31
5165,5701,all_14457.tif,21
5166,5722,all_10549.tif,24
5167,5807,all_14635.tif,51
5168,5981,all_13892.tif,21
5169,27,all_18548.tif,23
5170,54,all_18735.tif,31
5171,235,all_16875.tif,21
5172,311,all_17433.tif,31
5173,378,all_17244.tif,31
5174,609,all_16681.tif,24
5175,693,all_19107.tif,31
5176,710,all_17986.tif,24
5177,711,all_17797.tif,24
5178,763,all_17617.tif,31
5179,964,all_19479.tif,32
5180,1016,all_18550.tif,32
5181,1094,all_17803.tif,31
5182,1220,all_17428.tif,31
5183,1363,all_16687.tif,24
5184,1574,all_18364.tif,31
5185,1635,all_17991.tif,32
5186,1672,all_16497.tif,24
5187,1771,all_16500.tif,21
5188,1868,all_17053.tif,21
5189,1880,all_16868.tif,11
5190,1988,all_19851.tif,32
5191,2021,all_17805.tif,31
5192,2089,all_19478.tif,31
5193,2097,all_17239.tif,21
5194,2235,all_17434.tif,31
5195,2551,all_19664.tif,32
5196,2619,all_17984.tif,24
5197,2621,all_16867.tif,21
5198,2635,all_18736.tif,31
5199,2694,all_16503.tif,21
5200,2902,all_19108.tif,31
5201,2976,all_17801.tif,24
5202,2977,all_17616.tif,24
5203,3049,all_17054.tif,24
5204,3367,all_16682.tif,24
5205,3427,all_16498.tif,21
5206,3629,all_19666.tif,31
5207,3732,all_16502.tif,24
5208,3812,all_17430.tif,13
5209,3850,all_17983.tif,23
5210,3897,all_16495.tif,23
5211,3900,all_16872.tif,24
5212,3974,all_16683.tif,21
5213,4005,all_17612.tif,31
5214,4016,all_18178.tif,31
5215,4217,all_11294.tif,21
5216,4318,all_16504.tif,24
5217,4435,all_16686.tif,21
5218,4476,all_16496.tif,32
5219,4593,all_17611.tif,23
5220,4901,all_17432.tif,23
5221,5127,all_17055.tif,23
5222,5196,all_18922.tif,33
5223,5437,all_17618.tif,23
5224,5508,all_20224.tif,32
5225,5547,all_16501.tif,11
5226,5657,all_20038.tif,33
5227,5727,all_17060.tif,24
5228,5850,all_11476.tif,31
5229,5972,all_17989.tif,31
5230,6013,all_17990.tif,32
5231,150,all_21711.tif,24
5232,211,all_18355.tif,32
5233,219,all_21337.tif,22
5234,233,all_18360.tif,24
5235,276,all_19291.tif,32
5236,286,all_20220.tif,32
5237,355,all_20404.tif,31
5238,442,all_19099.tif,24
5239,496,all_19289.tif,31
5240,709,all_20963.tif,31
5241,834,all_20967.tif,11
5242,1024,all_20403.tif,31
5243,1227,all_18914.tif,32
5244,1373,all_18919.tif,31
5245,1435,all_20778.tif,24
5246,1544,all_19659.tif,31
5247,1609,all_18733.tif,31
5248,1769,all_20410.tif,24
5249,1924,all_19663.tif,24
5250,2125,all_21339.tif,11
5251,2127,all_21334.tif,31
5252,2262,all_18915.tif,31
5253,2566,all_20032.tif,24
5254,2582,all_20401.tif,32
5255,2586,all_21704.tif,22
5256,2641,all_21893.tif,32
5257,2690,all_21707.tif,11
5258,2709,all_21153.tif,24
5259,2910,all_19850.tif,22
5260,2943,all_19845.tif,32
5261,2956,all_21889.tif,32
5262,3060,all_18918.tif,24
5263,3166,all_20965.tif,31
5264,3183,all_20959.tif,11
5265,3216,all_19662.tif,32
5266,3331,all_21520.tif,11
5267,3353,all_19657.tif,32
5268,3457,all_21149.tif,32
5269,3497,all_20409.tif,24
5270,3533,all_21517.tif,11
5271,3607,all_20594.tif,32
5272,3636,all_20781.tif,11
5273,3808,all_20216.tif,31
5274,3809,all_21522.tif,24
5275,3839,all_20218.tif,32
5276,3849,all_18545.tif,31
5277,4229,all_18541.tif,31
5278,4242,all_19475.tif,32
5279,4499,all_21518.tif,24
5280,4539,all_21152.tif,31
5281,4553,all_20961.tif,24
5282,4558,all_21148.tif,24
5283,4910,all_18359.tif,24
5284,4915,all_18546.tif,31
5285,5237,all_20029.tif,31
5286,5630,all_18734.tif,31
5287,5660,all_19292.tif,31
5288,5689,all_18173.tif,31
5289,5754,all_20215.tif,31
5290,5783,all_18363.tif,11
5291,5822,all_18542.tif,31
5292,5918,all_20221.tif,33
5293,24,all_22641.tif,21
5294,75,all_24130.tif,32
5295,117,all_23384.tif,21
5296,203,all_22455.tif,41
5297,407,all_22266.tif,22
5298,426,all_23565.tif,21
5299,432,all_22828.tif,24
5300,435,all_23755.tif,11
5301,485,all_22264.tif,31
5302,547,all_24124.tif,21
5303,655,all_23564.tif,11
5304,671,all_23010.tif,21
5305,906,all_22448.tif,31
5306,987,all_22262.tif,11
5307,1187,all_24123.tif,31
5308,1196,all_23942.tif,24
5309,1320,all_23013.tif,23
5310,1458,all_23199.tif,23
5311,1546,all_24316.tif,32
5312,1686,all_22639.tif,24
5313,1714,all_22267.tif,22
5314,2086,all_23939.tif,24
5315,2186,all_23198.tif,24
5316,2368,all_22076.tif,22
5317,2394,all_22453.tif,11
5318,2435,all_23567.tif,22
5319,2666,all_23568.tif,24
5320,2873,all_22269.tif,21
5321,2878,all_22820.tif,22
5322,2930,all_23012.tif,21
5323,3119,all_22081.tif,22
5324,3253,all_22823.tif,11
5325,3320,all_22636.tif,13
5326,3422,all_23200.tif,32
5327,3570,all_22268.tif,24
5328,3588,all_23383.tif,31
5329,3661,all_24494.tif,21
5330,3731,all_23195.tif,24
5331,3927,all_22825.tif,21
5332,4067,all_22083.tif,41
5333,4222,all_23008.tif,21
5334,4232,all_23385.tif,12
5335,4235,all_24493.tif,31
5336,4489,all_23194.tif,24
5337,4548,all_22642.tif,21
5338,4595,all_23005.tif,21
5339,4675,all_23750.tif,31
5340,4715,all_23754.tif,24
5341,4823,all_22080.tif,12
5342,4825,all_23941.tif,33
5343,4871,all_24126.tif,31
5344,4987,all_23756.tif,23
5345,5093,all_20773.tif,31
5346,5095,all_20591.tif,31
5347,5276,all_21706.tif,22
5348,5336,all_22821.tif,11
5349,5355,all_20407.tif,32
5350,5491,all_23196.tif,24
5351,5573,all_23007.tif,32
5352,5665,all_20406.tif,32
5353,5703,all_20777.tif,32
5354,5992,all_23014.tif,24
5355,22,all_25240.tif,21
5356,102,all_27473.tif,24
5357,197,all_24688.tif,11
5358,443,all_25612.tif,24
5359,620,all_26732.tif,33
5360,736,all_25058.tif,32
